name;simulation-bidirect-runtime;simulation-bidirect-parsing;simulation-bidirect-reduction;simulation-bidirect-states;simulation-bidirect-transitions
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10039-3.mata;0.0; 0.00372964; 0.0022; 7; 86
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10039-4.mata;0.18; 0.10119; 0.0715; 55; 4400
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10039-5.mata;0.48; 0.148721; 0.3110; 81; 6480
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10042-1.mata;0.01; 0.00775251; 0.0097; 52; 331
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10042-2.mata;0.0; 0.00396993; 0.0055; 48; 176
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10042-3.mata;0.06; 0.042744; 0.0196; 24; 1872
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10043-1.mata;0.0; 0.00135331; 0.0008; 9; 55
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10043-2.mata;0.0; 0.00515899; 0.0055; 19; 228
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10043-3.mata;0.03; 0.0204809; 0.0111; 12; 912
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10043-4.mata;0.0; 0.00186567; 0.0014; 15; 73
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10044-1.mata;0.02; 0.0164654; 0.0086; 21; 714
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10044-2.mata;0.04; 0.0278731; 0.0135; 35; 1190
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10044-3.mata;0.0; 0.000432121; 0.0006; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10045-1.mata;0.01; 0.00611598; 0.0094; 56; 259
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10045-2.mata;0.01; 0.00862614; 0.0094; 9; 392
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10045-3.mata;0.05; 0.032438; 0.0192; 14; 1428
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10045-4.mata;0.0; 0.000460722; 0.0004; 12; 11
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10045-5.mata;0.07; 0.0462275; 0.0239; 20; 2040
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10048-1.mata;0.03; 0.0228585; 0.0111; 31; 992
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10048-2.mata;0.0; 0.00273759; 0.0020; 20; 114
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10052-1.mata;0.05; 0.0311274; 0.0134; 22; 1342
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10052-2.mata;0.01; 0.00225903; 0.0070; 77; 94
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10052-3.mata;0.0; 0.00191567; 0.0017; 12; 84
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10052-4.mata;0.07; 0.0487091; 0.0209; 34; 2074
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10052-5.mata;0.08; 0.0496261; 0.0235; 35; 2135
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10053-1.mata;0.16; 0.0923928; 0.0542; 54; 3996
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10053-2.mata;0.05; 0.025204; 0.0249; 15; 1110
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10053-3.mata;0.01; 0.00602512; 0.0074; 32; 260
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10054-1.mata;0.0; 0.00339587; 0.0024; 20; 141
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10054-2.mata;0.0; 0.000636453; 0.0012; 24; 23
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10054-3.mata;0.01; 0.00675829; 0.0053; 27; 291
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10055-1.mata;0.01; 0.00680044; 0.0070; 20; 303
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10055-2.mata;0.01; 0.00471037; 0.0073; 51; 207
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10055-3.mata;0.04; 0.0267732; 0.0128; 15; 1170
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10055-4.mata;0.06; 0.0425098; 0.0197; 24; 1872
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10055-5.mata;0.02; 0.015119; 0.0135; 30; 660
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10058-1.mata;0.01; 0.00500576; 0.0034; 20; 213
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10058-2.mata;0.0; 0.00257922; 0.0040; 33; 106
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10058-3.mata;0.0; 0.00374334; 0.0035; 29; 159
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10058-4.mata;0.01; 0.00748539; 0.0089; 38; 317
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10062-1.mata;0.0; 0.00217975; 0.0017; 20; 90
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10062-2.mata;0.02; 0.0140436; 0.0065; 25; 600
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10063-1.mata;0.0; 0.00113221; 0.0030; 45; 44
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10063-2.mata;0.14; 0.0850235; 0.0450; 51; 3672
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10063-3.mata;0.0; 0.00183449; 0.0014; 8; 77
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10063-4.mata;0.13; 0.0740895; 0.0528; 45; 3240
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10064-1.mata;0.33; 0.100475; 0.2149; 55; 4290
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10064-2.mata;0.0; 0.000935823; 0.0008; 9; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10064-3.mata;0.0; 0.00246267; 0.0018; 5; 110
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10064-4.mata;0.0; 0.000423932; 0.0006; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10064-5.mata;0.13; 0.078022; 0.0499; 43; 3354
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10065-1.mata;0.09; 0.0545727; 0.0256; 41; 2337
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10065-2.mata;0.03; 0.0221113; 0.0120; 17; 969
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10065-3.mata;0.01; 0.0088124; 0.0041; 7; 399
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10065-4.mata;0.0; 0.00117019; 0.0024; 35; 43
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10065-5.mata;0.1; 0.0625236; 0.0302; 47; 2679
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10068-1.mata;0.0; 0.00317701; 0.0030; 16; 135
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10068-2.mata;0.07; 0.0270464; 0.0470; 39; 1158
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10068-3.mata;0.11; 0.0651496; 0.0387; 36; 2808
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10068-4.mata;0.01; 0.00530297; 0.0033; 3; 234
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10068-5.mata;0.16; 0.0899553; 0.0566; 50; 3900
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10069-1.mata;0.0; 0.000941583; 0.0022; 35; 34
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10069-2.mata;0.01; 0.00498913; 0.0052; 35; 211
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10072-1.mata;0.0; 0.00309314; 0.0023; 14; 134
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10072-2.mata;0.01; 0.00488888; 0.0074; 64; 205
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10073-1.mata;0.0; 0.0040483; 0.0018; 4; 180
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10073-2.mata;0.06; 0.0363977; 0.0221; 35; 1575
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10073-3.mata;0.07; 0.0509285; 0.0259; 48; 2160
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10073-4.mata;0.01; 0.0079477; 0.0036; 8; 360
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10074-1.mata;1.16; 0.378043; 0.7322; 152; 15964
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10074-2.mata;0.04; 0.0306696; 0.0179; 18; 1332
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10075-1.mata;0.0; 0.00180139; 0.0018; 15; 74
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10075-2.mata;0.09; 0.0551856; 0.0266; 47; 2350
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10075-3.mata;0.07; 0.0430052; 0.0208; 37; 1850
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10075-4.mata;0.07; 0.0426164; 0.0199; 37; 1850
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10078-1.mata;0.02; 0.00921344; 0.0090; 23; 393
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10078-2.mata;0.01; 0.00520788; 0.0035; 14; 237
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10078-3.mata;0.11; 0.0745705; 0.0357; 43; 3225
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10078-4.mata;0.0; 0.00165073; 0.0035; 47; 65
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10079-1.mata;0.01; 0.00397909; 0.0058; 58; 164
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10079-2.mata;0.13; 0.0437827; 0.0850; 59; 1888
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10080-1.mata;0.02; 0.0148151; 0.0070; 10; 670
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10080-2.mata;0.16; 0.101325; 0.0516; 64; 4288
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10080-3.mata;0.05; 0.0327727; 0.0174; 21; 1407
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10080-4.mata;0.13; 0.0394737; 0.0901; 47; 1710
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10080-5.mata;0.0; 0.00217525; 0.0060; 71; 88
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10081-1.mata;0.0; 0.0011813; 0.0031; 47; 46
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10081-2.mata;0.19; 0.10344; 0.0735; 62; 4402
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10081-3.mata;0.01; 0.00780131; 0.0055; 5; 355
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10081-4.mata;0.0; 0.000959503; 0.0011; 19; 37
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10086-1.mata;0.01; 0.00660403; 0.0058; 18; 288
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10086-2.mata;0.0; 0.0035782; 0.0020; 10; 160
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10087-1.mata;0.02; 0.0148064; 0.0059; 15; 645
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10087-2.mata;0.07; 0.0416683; 0.0277; 42; 1806
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10087-3.mata;0.07; 0.0447665; 0.0217; 45; 1935
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10090-1.mata;0.01; 0.00689002; 0.0071; 32; 289
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10090-2.mata;0.03; 0.0217682; 0.0111; 21; 945
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10091-1.mata;0.0; 0.00211955; 0.0018; 9; 94
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10091-2.mata;0.03; 0.0194858; 0.0093; 12; 864
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10091-3.mata;0.0; 0.00280157; 0.0031; 16; 123
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10091-4.mata;0.04; 0.0171078; 0.0205; 14; 776
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10096-1.mata;0.0; 0.00176525; 0.0041; 50; 70
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10096-2.mata;0.0; 0.00224911; 0.0030; 26; 97
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10097-1.mata;0.01; 0.00526897; 0.0036; 20; 225
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10097-2.mata;0.02; 0.0187472; 0.0081; 12; 828
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10097-3.mata;0.0; 0.00435264; 0.0036; 9; 195
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10097-4.mata;0.19; 0.115293; 0.0637; 72; 4968
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10100-1.mata;0.05; 0.0381066; 0.0186; 42; 1638
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10100-2.mata;0.09; 0.0552748; 0.0321; 60; 2340
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10101-1.mata;0.02; 0.0103059; 0.0070; 6; 474
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10101-2.mata;0.0; 0.00205068; 0.0034; 47; 82
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10101-3.mata;0.02; 0.017237; 0.0086; 10; 790
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10101-4.mata;0.0; 0.00102704; 0.0024; 39; 38
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10101-5.mata;9.11; 1.76613; 7.1557; 902; 71258
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10106-1.mata;0.0; 0.0021992; 0.0017; 20; 90
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10106-2.mata;0.01; 0.0116775; 0.0060; 21; 504
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10106-3.mata;0.01; 0.00780167; 0.0033; 14; 336
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10107-1.mata;0.01; 0.00477551; 0.0044; 11; 217
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10107-2.mata;0.1; 0.0609058; 0.0326; 33; 2640
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10107-3.mata;0.01; 0.00212341; 0.0067; 74; 86
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10107-4.mata;0.06; 0.0382458; 0.0217; 21; 1680
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10107-5.mata;0.03; 0.0238031; 0.0111; 13; 1040
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10110-1.mata;0.0; 0.00250632; 0.0016; 13; 107
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10110-2.mata;0.0; 0.0022038; 0.0025; 18; 93
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10110-3.mata;0.0; 0.00299611; 0.0022; 20; 126
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10110-4.mata;0.0; 0.000427252; 0.0006; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10111-1.mata;0.0; 0.00311037; 0.0033; 21; 133
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10111-2.mata;0.0; 0.00341165; 0.0017; 17; 148
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10116-1.mata;0.11; 0.0590629; 0.0409; 34; 2550
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10116-2.mata;0.01; 0.00846695; 0.0106; 19; 386
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10116-3.mata;0.0; 0.0026683; 0.0044; 38; 116
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10116-4.mata;0.0; 0.000875403; 0.0008; 8; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10117-1.mata;0.0; 0.00691032; 0.0034; 7; 301
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10117-2.mata;0.0; 0.000721483; 0.0016; 28; 27
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10117-3.mata;0.01; 0.0106682; 0.0049; 11; 473
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10117-4.mata;0.03; 0.0207083; 0.0105; 21; 903
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10117-5.mata;0.03; 0.0197552; 0.0103; 20; 860
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10120-1.mata;0.09; 0.0472001; 0.0345; 28; 2072
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10120-2.mata;0.0; 0.00166494; 0.0012; 10; 70
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10120-3.mata;0.01; 0.00562251; 0.0039; 20; 240
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10120-4.mata;0.0; 0.0012905; 0.0032; 52; 51
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10121-1.mata;0.05; 0.0345307; 0.0162; 20; 1500
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10121-2.mata;0.01; 0.00569561; 0.0039; 20; 243
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10121-3.mata;0.01; 0.00395059; 0.0046; 20; 172
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10121-4.mata;0.02; 0.0159224; 0.0098; 14; 706
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10121-5.mata;0.15; 0.0895732; 0.0531; 52; 3900
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10126-1.mata;0.04; 0.0247048; 0.0125; 21; 1071
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10126-2.mata;0.04; 0.0260722; 0.0133; 22; 1122
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10126-3.mata;0.01; 0.00890573; 0.0064; 8; 408
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10127-1.mata;0.0; 0.00165605; 0.0031; 41; 68
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10127-2.mata;0.0; 0.00321748; 0.0026; 17; 141
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10130-1.mata;0.0; 0.00367154; 0.0041; 30; 155
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10130-2.mata;0.04; 0.0272681; 0.0144; 24; 1200
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10130-3.mata;0.0; 0.000480441; 0.0007; 14; 15
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10130-4.mata;0.06; 0.0403471; 0.0186; 35; 1750
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10130-5.mata;0.0; 0.00403573; 0.0028; 20; 168
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10131-1.mata;0.11; 0.0651388; 0.0325; 37; 2812
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10131-2.mata;0.05; 0.037698; 0.0201; 21; 1596
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10131-3.mata;0.0; 0.00292209; 0.0019; 7; 128
