name;brzozowski-runtime;brzozowski-parsing;brzozowski-reduction;brzozowski-states;brzozowski-transitions
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09655-2.mata;0.12; 0.0469351; 0.0703; 37; 2109
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09655-3.mata;0.18; 0.0619142; 0.1132; 49; 2793
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09655-4.mata;0.0; 0.00346407; 0.0019; 12; 124
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09655-5.mata;0.05; 0.0263701; 0.0246; 21; 1197
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09658-1.mata;0.01; 0.00818585; 0.0065; 5; 395
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09658-2.mata;0.01; 0.00536798; 0.0104; 14; 560
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09658-3.mata;0.02; 0.0101801; 0.0073; 9; 493
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09658-4.mata;0.01; 0.00674186; 0.0065; 5; 258
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09659-1.mata;0.03; 0.00516552; 0.0307; 47; 3031
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09659-2.mata;0.03; 0.0150515; 0.0136; 10; 730
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09662-1.mata;0.13; 0.0480461; 0.0807; 44; 2156
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09662-2.mata;0.05; 0.0238699; 0.0289; 22; 1078
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09663-1.mata;0.0; 0.00108422; 0.0005; 44; 43
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09663-2.mata;0.01; 0.0062563; 0.0044; 13; 414
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09663-3.mata;0.07; 0.0364523; 0.0378; 22; 1672
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09663-4.mata;1.07; 0.435746; 0.5638; 247; 18772
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09663-5.mata;0.0; 0.00121364; 0.0005; 41; 49
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09664-1.mata;0.0; 0.00115322; 0.0005; 31; 48
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09664-2.mata;0.0; 0.00124056; 0.0005; 34; 51
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09664-3.mata;0.03; 0.0187929; 0.0183; 16; 864
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09664-4.mata;0.0; 0.000622137; 0.0003; 24; 23
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09665-1.mata;0.08; 0.0367577; 0.0442; 34; 1666
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09665-2.mata;0.05; 0.0250646; 0.0268; 23; 1127
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09665-3.mata;0.16; 0.0545893; 0.1012; 50; 2450
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09665-4.mata;0.02; 0.00283808; 0.0157; 30; 1134
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09668-1.mata;0.01; 0.00215415; 0.0117; 33; 297
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09668-2.mata;0.02; 0.0161396; 0.0069; 412; 525
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09669-1.mata;0.07; 0.0308029; 0.0363; 18; 1440
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09669-2.mata;0.03; 0.00754231; 0.0241; 33; 1613
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09672-1.mata;0.02; 0.00535718; 0.0132; 20; 750
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09672-2.mata;0.0; 0.000709946; 0.0003; 28; 27
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09672-3.mata;1.19; 0.27735; 0.8942; 135; 9088
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09672-4.mata;0.0; 0.00273545; 0.0017; 5; 127
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09673-1.mata;0.01; 0.00947746; 0.0067; 10; 460
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09673-2.mata;0.13; 0.0471992; 0.0812; 46; 2116
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09673-3.mata;0.07; 0.02949; 0.0359; 29; 1334
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09674-1.mata;0.06; 0.0281222; 0.0348; 27; 1269
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09674-2.mata;0.03; 0.0201431; 0.0146; 20; 940
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09674-3.mata;0.14; 0.0473102; 0.0885; 45; 2115
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09675-1.mata;0.11; 0.0346279; 0.0800; 48; 1584
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09675-2.mata;0.0; 0.0053755; 0.0024; 26; 261
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09675-3.mata;0.0; 0.00418918; 0.0025; 6; 198
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09678-1.mata;0.0; 0.00132796; 0.0032; 18; 237
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09678-2.mata;0.0; 0.00583125; 0.0033; 9; 279
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09679-1.mata;0.32; 0.0982514; 0.2146; 54; 4428
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09679-2.mata;0.09; 0.0400556; 0.0452; 23; 1886
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09679-3.mata;0.08; 0.0376159; 0.0395; 21; 1722
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09679-4.mata;0.22; 0.0825602; 0.1345; 46; 3772
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09679-5.mata;0.0; 0.00189764; 0.0007; 12; 85
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09680-1.mata;0.01; 0.00975796; 0.0075; 14; 448
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09680-2.mata;0.02; 0.0147872; 0.0121; 21; 672
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09680-3.mata;0.0; 0.00405782; 0.0023; 6; 192
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09681-1.mata;0.13; 0.050695; 0.0823; 51; 2295
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09681-2.mata;0.0; 0.000988894; 0.0004; 31; 39
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09686-1.mata;0.0; 0.000404367; 0.0002; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09686-2.mata;0.0; 0.00131951; 0.0006; 56; 55
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09686-3.mata;0.17; 0.0613776; 0.1041; 42; 2772
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09686-4.mata;0.0; 0.001095; 0.0005; 36; 44
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09686-5.mata;0.02; 0.00264356; 0.0228; 42; 1546
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09687-1.mata;0.14; 0.0591565; 0.0974; 42; 2772
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09687-2.mata;0.06; 0.0305403; 0.0294; 21; 1386
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09687-3.mata;0.09; 0.0374656; 0.0457; 26; 1716
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09687-4.mata;0.0; 0.00121121; 0.0005; 46; 48
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09687-5.mata;0.06; 0.0304737; 0.0295; 21; 1386
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09690-1.mata;0.07; 0.0339964; 0.0380; 17; 1564
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09690-2.mata;0.2; 0.0716157; 0.1239; 36; 3312
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09691-1.mata;0.1; 0.0443899; 0.0563; 23; 2047
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09691-2.mata;0.01; 0.00751113; 0.0060; 4; 356
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09691-3.mata;0.03; 0.00906079; 0.0231; 16; 361
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09691-4.mata;0.01; 0.00744505; 0.0060; 4; 356
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09696-1.mata;0.08; 0.0354028; 0.0405; 20; 1620
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09696-2.mata;0.27; 0.088584; 0.1772; 50; 4050
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09696-3.mata;0.01; 0.0092181; 0.0034; 32; 406
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09696-4.mata;0.29; 0.0828794; 0.1946; 47; 3807
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09697-1.mata;0.0; 0.00252725; 0.0012; 4; 116
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09697-2.mata;0.01; 0.00886343; 0.0067; 14; 406
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09697-3.mata;0.01; 0.00558114; 0.0034; 9; 261
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09697-4.mata;0.01; 0.00876012; 0.0079; 14; 406
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09697-5.mata;0.01; 0.00883566; 0.0067; 14; 406
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09700-1.mata;0.0; 0.00235789; 0.0008; 16; 122
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09700-2.mata;0.03; 0.0164877; 0.0159; 11; 770
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09700-3.mata;0.02; 0.0101151; 0.0082; 7; 490
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09706-1.mata;0.03; 0.0170593; 0.0144; 21; 777
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09706-2.mata;0.06; 0.0263326; 0.0343; 32; 1184
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09707-1.mata;0.0; 0.00119508; 0.0005; 42; 50
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09707-2.mata;0.04; 0.00299659; 0.0359; 64; 1840
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09707-3.mata;0.05; 0.0272388; 0.0248; 21; 1218
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09707-4.mata;0.03; 0.0214205; 0.0172; 17; 986
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09707-5.mata;0.0; 0.000734874; 0.0003; 12; 30
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09710-1.mata;0.0; 0.000977474; 0.0004; 19; 41
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09710-2.mata;0.0; 0.00161057; 0.0006; 18; 71
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09711-1.mata;0.02; 0.0122095; 0.0096; 21; 546
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09711-2.mata;0.0; 0.00198604; 0.0007; 12; 92
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09716-1.mata;0.0; 0.00288797; 0.0030; 4; 133
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09716-2.mata;0.22; 0.0758003; 0.1285; 39; 3471
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09716-3.mata;0.05; 0.0251134; 0.0251; 13; 1157
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09716-4.mata;9.05; 1.05112; 7.8485; 512; 45568
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09717-1.mata;0.04; 0.0238034; 0.0182; 13; 870
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09717-2.mata;0.0; 0.00169052; 0.0008; 17; 74
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09720-1.mata;0.01; 0.00270405; 0.0136; 36; 1036
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09720-2.mata;0.0; 0.002062; 0.0012; 13; 94
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09720-3.mata;0.03; 0.0180472; 0.0173; 20; 820
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09720-4.mata;0.01; 0.00851766; 0.0062; 10; 410
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09721-1.mata;0.02; 0.0133525; 0.0127; 9; 648
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09721-2.mata;0.07; 0.034404; 0.0402; 22; 1584
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09726-1.mata;0.0; 0.00253786; 0.0043; 20; 320
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09726-2.mata;0.04; 0.0176371; 0.0222; 26; 806
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09727-1.mata;0.04; 0.019398; 0.0182; 12; 900
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09727-2.mata;0.0; 0.00194002; 0.0010; 21; 83
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09727-3.mata;3.16; 0.109724; 3.0462; 66; 4950
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09727-4.mata;0.02; 0.00545563; 0.0134; 20; 760
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09730-1.mata;0.04; 0.0195921; 0.0171; 21; 903
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09730-2.mata;0.0; 0.00429994; 0.0021; 26; 239
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09730-3.mata;0.0; 0.000582247; 0.0005; 3; 19
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09731-1.mata;0.07; 0.0215462; 0.0508; 34; 986
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09731-2.mata;0.0; 0.00244131; 0.0039; 20; 300
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09731-3.mata;0.0; 0.000300628; 0.0001; 2; 6
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09736-1.mata;0.0; 0.000549716; 0.0002; 3; 21
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09736-2.mata;0.12; 0.0477684; 0.0745; 50; 2150
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09736-3.mata;0.01; 0.00633147; 0.0041; 7; 301
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09736-4.mata;0.02; 0.012076; 0.0092; 13; 559
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09736-5.mata;0.01; 0.00544914; 0.0034; 6; 258
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09737-1.mata;0.2; 0.0651079; 0.1258; 52; 2964
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09737-2.mata;0.2; 0.0653072; 0.1283; 52; 2964
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09740-1.mata;0.01; 0.00427504; 0.0097; 22; 682
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09740-2.mata;0.13; 0.0521141; 0.0876; 42; 2352
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09741-1.mata;0.0; 0.000894625; 0.0004; 19; 35
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09741-2.mata;0.01; 0.00888708; 0.0067; 10; 430
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09741-3.mata;0.0; 0.00580253; 0.0019; 31; 248
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09741-4.mata;0.04; 0.0205678; 0.0184; 22; 946
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09741-5.mata;0.01; 0.00570951; 0.0066; 11; 307
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09746-1.mata;0.0; 0.000416247; 0.0002; 13; 14
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09746-2.mata;0.0; 0.00171672; 0.0007; 51; 73
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09747-1.mata;0.03; 0.0165665; 0.0098; 98; 650
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09747-2.mata;0.0; 0.00212402; 0.0009; 71; 90
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09747-3.mata;0.02; 0.0151419; 0.0115; 14; 712
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09747-4.mata;0.08; 0.0355546; 0.0366; 21; 1638
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09747-5.mata;0.0; 0.00286252; 0.0012; 10; 134
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09750-1.mata;0.33; 0.0733047; 0.2475; 45; 3330
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09750-2.mata;0.02; 0.00252369; 0.0185; 38; 2301
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09750-3.mata;0.0; 0.00616968; 0.0046; 4; 296
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09751-1.mata;0.03; 0.0184449; 0.0082; 34; 831
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09751-2.mata;0.01; 0.00722245; 0.0035; 61; 319
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09751-3.mata;0.0; 0.00342984; 0.0023; 4; 163
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09751-4.mata;0.49; 0.132688; 0.3484; 72; 6048
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09751-5.mata;0.29; 0.093268; 0.1831; 50; 4200
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09756-1.mata;0.02; 0.00724174; 0.0134; 58; 1050
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09756-2.mata;0.18; 0.0648159; 0.1034; 37; 2923
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09756-3.mata;0.0; 0.000619087; 0.0003; 23; 22
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09756-4.mata;0.05; 0.0241275; 0.0235; 14; 1106
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09756-5.mata;0.08; 0.0361167; 0.0377; 21; 1659
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09757-1.mata;0.0; 0.00322954; 0.0010; 18; 147
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09757-2.mata;0.11; 0.0398489; 0.0616; 24; 1848
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09757-3.mata;0.02; 0.012792; 0.0112; 8; 616
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09757-4.mata;0.0; 0.00502926; 0.0017; 24; 228
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09757-5.mata;0.02; 0.0112033; 0.0086; 7; 539
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09760-1.mata;0.06; 0.0297239; 0.0324; 17; 1411
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09760-2.mata;0.16; 0.0619526; 0.0939; 34; 2822
