name;simulation-runtime;simulation-parsing;simulation-reduction;simulation-states;simulation-transitions
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-aut9.mata;0.03; 0.0352761; 0.0046; 42; 41
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut0.mata;0.04; 0.0348529; 0.0039; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut1.mata;0.04; 0.0347722; 0.0039; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut10.mata;0.04; 0.0393252; 0.0038; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut11.mata;0.03; 0.0348882; 0.0038; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut12.mata;0.04; 0.0348219; 0.0039; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut13.mata;0.03; 0.0346391; 0.0038; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut14.mata;0.03; 0.035048; 0.0038; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut15.mata;0.04; 0.0349037; 0.0039; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut16.mata;0.04; 0.0344418; 0.0039; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut17.mata;0.04; 0.03491; 0.0039; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut18.mata;0.03; 0.0350844; 0.0038; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut19.mata;0.03; 0.034881; 0.0039; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut2.mata;0.03; 0.0349548; 0.0040; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut20.mata;0.04; 0.0347491; 0.0039; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut3.mata;0.04; 0.0347968; 0.0038; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut4.mata;0.03; 0.0347804; 0.0038; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut5.mata;0.03; 0.0348372; 0.0039; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut6.mata;0.04; 0.0349103; 0.0038; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut7.mata;0.04; 0.0348571; 0.0039; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut8.mata;0.04; 0.0348241; 0.0038; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-aut9.mata;0.03; 0.0351942; 0.0039; 44; 43
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut0.mata;0.03; 0.0367513; 0.0043; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut1.mata;0.03; 0.03658; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut10.mata;0.04; 0.0364319; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut11.mata;0.03; 0.0370659; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut12.mata;0.04; 0.0369355; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut13.mata;0.03; 0.0368448; 0.0041; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut14.mata;0.04; 0.0364608; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut15.mata;0.03; 0.0368501; 0.0041; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut16.mata;0.04; 0.0366924; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut17.mata;0.04; 0.0365407; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut18.mata;0.03; 0.0436942; 0.0048; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut19.mata;0.04; 0.0364708; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut2.mata;0.04; 0.0366719; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut20.mata;0.04; 0.0365361; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut21.mata;0.03; 0.0440953; 0.0045; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut3.mata;0.03; 0.036474; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut4.mata;0.04; 0.036705; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut5.mata;0.04; 0.0367196; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut6.mata;0.04; 0.0388685; 0.0045; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut7.mata;0.03; 0.0366384; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut8.mata;0.04; 0.0367295; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-aut9.mata;0.03; 0.0366125; 0.0042; 46; 45
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut0.mata;0.03; 0.0395284; 0.0046; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut1.mata;0.05; 0.0442288; 0.0061; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut10.mata;0.04; 0.0380663; 0.0045; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut11.mata;0.04; 0.0385933; 0.0045; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut12.mata;0.04; 0.038043; 0.0045; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut13.mata;0.04; 0.0382272; 0.0046; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut14.mata;0.04; 0.0387113; 0.0046; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut15.mata;0.04; 0.0382791; 0.0045; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut16.mata;0.04; 0.0381793; 0.0046; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut17.mata;0.04; 0.0385264; 0.0046; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut18.mata;0.04; 0.0384061; 0.0046; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut19.mata;0.04; 0.0383562; 0.0047; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut2.mata;0.04; 0.0383044; 0.0046; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut20.mata;0.04; 0.0383368; 0.0046; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut21.mata;0.04; 0.0384968; 0.0046; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut22.mata;0.04; 0.0383951; 0.0046; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut3.mata;0.04; 0.0384241; 0.0046; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut4.mata;0.04; 0.0382603; 0.0045; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut5.mata;0.04; 0.0383186; 0.0046; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut6.mata;0.04; 0.0385038; 0.0046; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut7.mata;0.04; 0.0384099; 0.0045; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut8.mata;0.04; 0.038641; 0.0046; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-aut9.mata;0.04; 0.0382821; 0.0046; 48; 47
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut0.mata;0.04; 0.0398367; 0.0051; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut1.mata;0.04; 0.040075; 0.0050; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut10.mata;0.04; 0.0399503; 0.0050; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut11.mata;0.04; 0.0399997; 0.0049; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut12.mata;0.04; 0.03995; 0.0050; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut13.mata;0.04; 0.040145; 0.0050; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut14.mata;0.04; 0.039894; 0.0049; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut15.mata;0.04; 0.0397982; 0.0049; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut16.mata;0.04; 0.0398926; 0.0049; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut17.mata;0.04; 0.0399347; 0.0049; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut18.mata;0.04; 0.0408026; 0.0049; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut19.mata;0.04; 0.0399824; 0.0050; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut2.mata;0.04; 0.0401423; 0.0050; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut20.mata;0.03; 0.0401039; 0.0049; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut21.mata;0.04; 0.0402615; 0.0049; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut22.mata;0.04; 0.039972; 0.0049; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut23.mata;0.04; 0.0402278; 0.0049; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut3.mata;0.04; 0.0399694; 0.0049; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut4.mata;0.04; 0.040221; 0.0050; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut5.mata;0.03; 0.0401003; 0.0050; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut6.mata;0.04; 0.0404603; 0.0050; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut7.mata;0.04; 0.0400705; 0.0049; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut8.mata;0.04; 0.0399149; 0.0049; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-aut9.mata;0.04; 0.0401188; 0.0049; 50; 49
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut0.mata;0.04; 0.0415912; 0.0052; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut1.mata;0.05; 0.0417888; 0.0058; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut10.mata;0.05; 0.0428686; 0.0061; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut11.mata;0.04; 0.0431495; 0.0052; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut12.mata;0.04; 0.0421743; 0.0053; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut13.mata;0.04; 0.0420492; 0.0053; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut14.mata;0.04; 0.0417662; 0.0053; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut15.mata;0.05; 0.0493852; 0.0053; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut16.mata;0.04; 0.0418153; 0.0052; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut17.mata;0.04; 0.0425977; 0.0053; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut18.mata;0.04; 0.041506; 0.0052; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut19.mata;0.04; 0.0417004; 0.0052; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut2.mata;0.04; 0.0420296; 0.0053; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut20.mata;0.04; 0.0419935; 0.0053; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut21.mata;0.04; 0.0414131; 0.0054; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut22.mata;0.04; 0.0417302; 0.0053; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut23.mata;0.04; 0.0420729; 0.0054; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut24.mata;0.05; 0.0425983; 0.0053; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut3.mata;0.04; 0.0414253; 0.0053; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut4.mata;0.04; 0.0417714; 0.0053; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut5.mata;0.05; 0.0439292; 0.0068; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut6.mata;0.04; 0.0417128; 0.0053; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut7.mata;0.04; 0.0413397; 0.0053; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut8.mata;0.04; 0.0414608; 0.0053; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-aut9.mata;0.06; 0.0537518; 0.0068; 52; 51
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut0.mata;0.04; 0.0435168; 0.0056; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut1.mata;0.05; 0.0429601; 0.0057; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut10.mata;0.05; 0.0500656; 0.0065; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut11.mata;0.06; 0.0527502; 0.0057; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut12.mata;0.04; 0.0432107; 0.0056; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut13.mata;0.05; 0.0432055; 0.0056; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut14.mata;0.05; 0.052072; 0.0064; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut15.mata;0.04; 0.0436234; 0.0057; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut16.mata;0.05; 0.0434009; 0.0057; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut17.mata;0.04; 0.0429563; 0.0057; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut18.mata;0.05; 0.0462871; 0.0061; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut19.mata;0.05; 0.0438405; 0.0056; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut2.mata;0.04; 0.0438125; 0.0057; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut20.mata;0.04; 0.0433158; 0.0057; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut21.mata;0.05; 0.049681; 0.0064; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut22.mata;0.05; 0.0458397; 0.0056; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut23.mata;0.04; 0.0431186; 0.0056; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut24.mata;0.05; 0.0430502; 0.0058; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut25.mata;0.05; 0.0508814; 0.0060; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut3.mata;0.04; 0.0435163; 0.0056; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut4.mata;0.05; 0.0432529; 0.0056; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut5.mata;0.05; 0.0428163; 0.0056; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut6.mata;0.04; 0.0441874; 0.0056; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut7.mata;0.04; 0.0430972; 0.0057; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut8.mata;0.05; 0.043527; 0.0057; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-aut9.mata;0.04; 0.0430534; 0.0057; 54; 53
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut0.mata;0.05; 0.0453916; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut1.mata;0.04; 0.045105; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut10.mata;0.05; 0.0452154; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut11.mata;0.05; 0.0447198; 0.0062; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut12.mata;0.04; 0.0451562; 0.0062; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut13.mata;0.04; 0.0445707; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut14.mata;0.04; 0.0448374; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut15.mata;0.05; 0.0447667; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut16.mata;0.04; 0.0451535; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut17.mata;0.05; 0.0453207; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut18.mata;0.05; 0.0451055; 0.0064; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut19.mata;0.05; 0.0446279; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut2.mata;0.05; 0.0455785; 0.0062; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut20.mata;0.05; 0.0449768; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut21.mata;0.04; 0.0446774; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut22.mata;0.05; 0.0450842; 0.0062; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut23.mata;0.04; 0.0446166; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut24.mata;0.04; 0.0453332; 0.0062; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut25.mata;0.05; 0.0453118; 0.0062; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut26.mata;0.04; 0.0451288; 0.0062; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut3.mata;0.05; 0.0448154; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut4.mata;0.05; 0.0449695; 0.0062; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut5.mata;0.05; 0.0451291; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut6.mata;0.05; 0.0449766; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut7.mata;0.04; 0.0447146; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut8.mata;0.05; 0.0449831; 0.0061; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-aut9.mata;0.04; 0.0449347; 0.0062; 56; 55
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut0.mata;0.05; 0.0467405; 0.0067; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut1.mata;0.05; 0.0467877; 0.0066; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut10.mata;0.05; 0.046902; 0.0065; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut11.mata;0.05; 0.0470831; 0.0066; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut12.mata;0.05; 0.047681; 0.0065; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut13.mata;0.05; 0.0464802; 0.0065; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut14.mata;0.05; 0.0465651; 0.0064; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut15.mata;0.05; 0.0463741; 0.0067; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut16.mata;0.05; 0.0471265; 0.0066; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut17.mata;0.05; 0.0461263; 0.0066; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut18.mata;0.05; 0.0467403; 0.0066; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut19.mata;0.05; 0.0467915; 0.0066; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut2.mata;0.05; 0.0472771; 0.0066; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut20.mata;0.05; 0.0464114; 0.0065; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut21.mata;0.05; 0.0465101; 0.0065; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut22.mata;0.05; 0.0469712; 0.0066; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut23.mata;0.05; 0.0468133; 0.0065; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut24.mata;0.04; 0.0464697; 0.0065; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut25.mata;0.05; 0.0469053; 0.0065; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut26.mata;0.05; 0.0468686; 0.0065; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut27.mata;0.05; 0.0469193; 0.0065; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut3.mata;0.05; 0.0462122; 0.0065; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut4.mata;0.05; 0.0464479; 0.0066; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut5.mata;0.05; 0.0468208; 0.0065; 58; 57
automata/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-aut6.mata;0.05; 0.0467856; 0.0065; 58; 57
